covariate 10,covariate 8,covariate 5,covariate 4,covariate 3,covariate 9,covariate 1,covariate 6,covariate 2,covariate 7,target
-10.707515535559438,-47.10300917871225,0.49670991541441245,1.5230298564080254,0.6476885381006925,-27.39979093705689,0.4967141530112327,-55.70406791165438,-0.13826430117118466,-31.5465416868895,2.1606741564560332
-41.85450668075198,-79.28128533847963,-0.2341579088644198,0.7674347291529088,1.5792128155073915,57.00339232475802,-0.23415337472333597,41.857724316569225,-0.23413695694918055,-16.05795193528512,0.6605648780133446
23.950157169637944,9.98052092013914,-0.4694923423666784,-0.46572975357025687,-0.46341769281246226,54.708977376073776,-0.4694743859349521,-2.936021355231436,0.5425600435859647,22.326825347035577,-3.9724486923595457
48.19627115277855,9.716673166911661,0.2419589706641171,-0.5622875292409727,-1.7249178325130328,-7.367011331075311,0.24196227156603412,-43.065478984855396,-1.913280244657798,108.92810869958309,3.841225694377036
-15.888044700869791,124.60919993003434,-1.0128237920436056,-1.4123037013352915,-0.9080240755212109,-13.756071412752332,-1.0128311203344238,12.472547296503611,0.3142473325952739,19.961409646966356,-7.949401230268512
-29.35576353100738,-75.32670150951995,1.4656360266003632,-1.4247481862134568,0.06752820468792384,-98.27779457382526,1.465648768921554,5.82892560062319,-0.22577630048653566,53.575796779051934,9.898596042621188
-71.34132883906712,25.12498480646451,-0.5443722396986721,0.37569801834567196,-1.1509935774223028,-44.53744317761318,-0.5443827245251827,-81.69614795296437,0.11092258970986608,-21.24156737628192,-7.489383097990611
40.86531018691631,-84.74867192583064,-0.6006338121705941,1.8522781845089378,-0.6017066122293969,41.01161991529921,-0.600638689918805,3.4668580857673983,-0.2916937497932768,43.12717423075851,-4.9981968742604295
5.478579003892905,110.1006962329808,-0.013504567071153632,-1.2208436499710222,0.822544912103189,-17.80460243095276,-0.013497224737933921,47.7042551078314,-1.0577109289559004,60.924010743584326,3.1503889989109575
-43.05248360827878,76.6436677818156,0.20886217970838203,0.19686123586912352,-1.3281860488984305,-67.25072419653344,0.2088635950047554,-20.821921662401277,-1.9596701238797756,0.09884223779053879,4.009162969744266
17.06079212460166,-18.156582340853898,0.7384825632134868,-0.3011036955892888,-0.11564828238824053,42.72010005603599,0.7384665799954104,68.85904682522806,0.1713682811899705,51.00182534510449,3.7532343892004416
29.904957752373313,51.28160569362912,-1.4785146548892922,1.0571222262189157,-0.4606387709597875,132.100595524631,-1.4785219903674274,75.0137304500494,-0.7198442083947086,3.725479691338631,-9.179073222348922
9.003551884799075,-18.264042910194245,0.3436183774050104,-0.38508228041631654,0.324083969394795,119.39838527623661,0.3436182895684614,2.4664082897421813,-1.763040155362734,36.12234926104897,5.012429681016903
-24.86771857070466,54.86100958032192,-0.6769243771391283,0.9312801191161986,1.030999522495951,43.35937064138694,-0.6769220003059587,-13.646666011275643,0.6116762888408679,-41.78445025100181,-3.97618420238006
85.36649047796115,9.248528753657812,-0.839216757131934,0.9755451271223592,0.33126343140356396,22.637817603834726,-0.8392175232226385,28.822567256121133,-0.3092123758512146,-75.42779841064282,-4.166595413763542
66.83286788794915,-44.77139804625209,-0.4791793554808694,-1.1962066240806708,-1.1063349740060282,-66.82842501574599,-0.47917423784528995,-38.54094013643447,-0.18565897666381712,-63.91763144011622,-3.572763121224105
-4.7555823850383,61.0647472842574,0.8125047748991409,1.0035328978920242,-0.07201012158033385,6.697919029011766,0.812525822394198,77.43196475120183,1.356240028570823,16.010828897441446,0.6873995816720506
-2.0166955107021876,-77.39007781545156,0.3616564468267395,1.5380365664659692,0.36139560550841393,13.212738180366953,0.36163602504763415,-16.651880952688085,-0.6451197546051243,-15.519549568878274,3.6400620875086376
3.607661841088066,-8.135185078454588,-0.035824485859959544,0.8219025043752238,-2.6197451040897444,-43.559651500381534,-0.03582603910995154,37.26803620389379,1.5646436558140062,4.676174821930485,-7.3986684766972655
-35.90323918091322,4.3736876840369625,0.08705104971082245,-1.9875689146008928,0.0917607765355023,11.652147576474196,0.08704706823817122,36.9118615408081,-0.29900735046586746,-57.16694955419304,2.0925797213556527
-44.76771868296,-56.67105091463115,-0.2196724669150107,-0.5182702182736474,1.477894044741516,17.496185762469626,-0.21967188783751193,-29.392815245400012,0.3571125715117464,11.530542438310722,2.2801240247773773
-36.337095244100965,-43.037840085090984,-0.8085009540611948,0.32875110965968446,0.9154021177020741,26.710393118733734,-0.8084936028931876,53.14268465166082,-0.5017570435845365,116.89138726941499,-3.9327763792147357
-10.349229454918438,24.029337921385633,-0.5297620630118482,0.9686449905328892,0.09707754934804039,-43.649448344467636,-0.5297602037670388,52.04770868988947,0.5132674331133561,-63.26292045426075,-6.159888154568881
-17.204901413116648,-41.84901772197935,-0.7020690878249743,-1.4635149481321186,-0.39210815313215763,27.59821296659138,-0.7020530938773524,-51.55126375736535,-0.3276621465977682,41.11752354478768,-2.161150368023825
76.51672821772055,-38.091233582942436,0.2961430479295566,-0.23458713337514692,0.00511345664246089,10.518355677044346,0.29612027706457605,-5.723618589943147,0.26105527217988933,7.387795370006427,0.5513376328598127
-72.75273025452759,74.90488167438922,-1.4153830871703985,-0.8022772692216189,-0.3427145165267695,-40.807749451402195,-1.4153707420504142,-38.904739291635714,-0.42064532276535904,58.59050716369224,-7.271604748710495
-40.10997040175896,93.43016095815013,-0.1612960313288476,0.17457781283183896,1.8861859012105302,1.7403770249916102,-0.16128571166600914,15.098045008588235,0.4040508568145384,-27.370376138343648,-0.3001953308865245
47.790137255624046,-28.559198704209326,0.2575459881307205,-0.026513875449216878,-1.9187712152990415,2.191439973021413,0.25755039072276437,-57.35797555058557,-0.07444591576616721,54.49524795454151,-0.9836496808942152
29.53721677551629,-0.8284204911260038,0.06024309069827496,0.30154734233361247,-0.19236096478112252,34.166225575804596,0.06023020994102644,-24.212917596541512,2.463242112485286,-2.296441437008032,-3.3782867871027387
12.880042869906468,-18.58895057617442,-0.03471162461525069,0.7519330326867741,1.1428228145150205,-73.88062034597223,-0.03471176970524331,-11.005686562741426,-1.168678037619532,3.1824530748258852,3.9439906615529825
36.22958893615613,-38.65148548013515,0.7910195856850866,-1.4018510627922809,1.4027943109360992,-43.53638858218707,0.7910319470430469,94.6095880416534,-0.9093874547947389,-44.18595703455314,9.415952834732671
-78.23110636679021,-45.900953081948245,0.5868696371838779,-0.5662977296027719,-0.9905363251306883,4.618839581996214,0.5868570938002703,22.424272709822006,2.1904556258099785,-7.926884620822835,-3.474919016866556
